n, time,ms, sample, mean, RMS, abs(1Harm), angle(1Harm), deg., abs(2Harm), abs(3Harm), abs(5Harm)
105, -413.333, -79.2237, 0.0291792, 59.5131, 59.4709, 124.918, 0.0261889, 0.249568, 2.16102
106, -412.5, -81.7975, 0.0244667, 59.5196, 59.4774, 124.919, 0.0328262, 0.254875, 2.1596
107, -411.667, -81.246, 0.0280042, 59.5148, 59.4725, 124.919, 0.0288496, 0.249924, 2.16459
108, -410.833, -79.1671, 0.0227, 59.5218, 59.4795, 124.917, 0.032166, 0.254469, 2.16232
109, -410, -71.2052, 0.0138583, 59.5324, 59.4898, 124.91, 0.0349969, 0.253242, 2.17286
110, -409.167, -55.7126, 0.00678333, 59.539, 59.4962, 124.902, 0.0352625, 0.245752, 2.18024
111, -408.333, -34.945, -0.00824583, 59.5478, 59.5052, 124.884, 0.0342769, 0.224523, 2.17053
112, -407.5, -11.6601, -0.0191458, 59.5499, 59.5079, 124.869, 0.0338148, 0.214506, 2.15545
113, -406.667, 7.8559, -0.02445, 59.5492, 59.5073, 124.862, 0.0322172, 0.215421, 2.15507
114, -405.833, 24.9395, -0.0315208, 59.5462, 59.5039, 124.853, 0.0275794, 0.223489, 2.1646
115, -405, 45.3394, -0.039475, 59.5401, 59.4975, 124.844, 0.0205095, 0.234589, 2.1707
116, -404.167, 66.8353, -0.047725, 59.5309, 59.4886, 124.837, 0.0123648, 0.241617, 2.1629
117, -403.333, 79.1106, -0.0518458, 59.5254, 59.4833, 124.835, 0.00811109, 0.240992, 2.1577
118, -402.5, 81.5854, -0.0518458, 59.5254, 59.4833, 124.835, 0.00811109, 0.240992, 2.1577
119, -401.667, 81.147, -0.0542042, 59.5222, 59.48, 124.835, 0.00479108, 0.237672, 2.16103
120, -400.833, 79.0398, -0.0524375, 59.5245, 59.4823, 124.834, 0.00694884, 0.239267, 2.16026
121, -400, 71.1486, -0.0489, 59.5287, 59.4864, 124.831, 0.0106584, 0.238876, 2.16445
122, -399.167, 55.9247, -0.0430083, 59.5343, 59.4918, 124.825, 0.016314, 0.232662, 2.17065
123, -398.333, 35.051, -0.0315208, 59.541, 59.4987, 124.811, 0.02742, 0.216434, 2.16336
124, -397.5, 11.7025, -0.0262208, 59.542, 59.5, 124.804, 0.0315673, 0.211465, 2.15601
